# Ag,Au,Cu,Ir,Pd,Pt,Rh,Ru,n_Ag,n_Au,n_Cu,n_Ir,n_Pd,n_Pt,n_Rh,n_Ru,dE,CN,db_rowidx
0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,-0.631491,3,959
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,-2.086685,3,961
0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,-0.540897,3,963
0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,-0.963168,3,964
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-1.233571,3,966
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,-2.089766,3,968
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.039512,3,972
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.021159,3,974
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.382476,3,976
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,-0.294840,3,980
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.654135,3,982
1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-0.038036,3,989
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,-0.075930,3,991
0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,-0.319433,3,993
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,-0.307833,3,996
0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,-0.736399,3,998
1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,-0.031746,3,1006
0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.044420,3,1008
0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,-0.446792,3,1009
0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,-2.430153,3,1011
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,-0.481676,3,1013
0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,-0.869885,3,1015
0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,-1.525460,3,1017
0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,-2.551282,4,1019
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-0.001570,3,1023
0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,-0.218378,3,1024
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-0.354514,3,1026
0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,-2.643249,3,1028
0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,-0.595484,3,1030
0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,-1.042710,3,1032
0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,-1.711804,3,1034
0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,-2.741831,3,1036
1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.333964,3,1039
0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.464318,3,1041
0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.932579,3,1043
1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,-0.228318,4,1057
0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,-0.704358,4,1061
1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-0.165718,3,1074
0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,-0.178589,3,1076
0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,-0.597509,3,1077
0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,-3.101273,4,1079
0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,-0.758540,3,1081
0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,-1.336933,3,1083
0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,-2.028522,4,1085
0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,-3.285551,4,1087
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.278360,3,1091
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.343020,3,1092
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.704868,4,1094
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-3.270546,4,1096
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.892171,3,1098
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.504925,3,1100
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,-2.111951,3,1102
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,-3.279399,4,1104
1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-0.031983,3,1108
0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-0.012657,3,1110
0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,-0.366274,4,1111
0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,-2.131253,4,1113
0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,-0.356556,3,1115
0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,-0.726387,4,1117
0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,-1.264706,4,1119
1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-0.011073,3,1125
0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-0.135731,3,1127
0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,-0.353737,4,1129
0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,-2.446959,4,1131
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,-0.469020,4,1132
0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,-0.984428,3,1134
0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,-1.435741,4,1136
0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,-2.319880,4,1138
1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-0.081902,3,1141
0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,-0.365435,3,1143
0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,-0.730827,3,1145
0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,-0.719084,3,1149
0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,-1.764922,3,1153
1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.040045,3,1159
0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.052113,3,1161
0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,-0.282475,3,1163
0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,-2.176235,3,1165
0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,-0.397435,3,1166
0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,-0.785309,3,1168
0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,-1.297574,3,1170
0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,-2.167840,3,1172
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.279864,3,1175
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.283889,3,1177
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.698867,3,1179
1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.527094,3,1192
0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.497820,3,1194
0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,-1.085109,3,1196
0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-4.354919,3,1198
0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,-1.268913,3,1200
0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,-2.011077,3,1202
0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,-2.978225,3,1204
0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,-4.696223,3,1206
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.088668,3,1210
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.278480,3,1212
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.260640,3,1214
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-1.628616,3,1216
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.157371,3,1218
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,-0.362193,3,1220
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,-0.951532,3,1222
1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-0.016083,3,1227
0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,-0.187447,3,1229
0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,-0.367357,4,1231
0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,-2.523728,3,1233
0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,-0.658112,4,1235
0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,-1.262150,4,1236
0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,-1.506455,3,1238
0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,-2.376777,3,1240
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,-0.046625,4,1244
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.105246,4,1246
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,-0.273711,4,1252
1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,-0.019657,3,1261
0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0.150634,3,1263
0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,-0.426083,3,1264
0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,-2.538620,3,1266
0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,-0.575454,3,1268
0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,-0.870030,3,1270
0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,-1.714117,3,1272
1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.095691,3,1278
0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-0.178574,3,1280
0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,-0.430647,3,1282
0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,-0.512007,3,1286
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.105545,3,1295
0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,-0.456894,4,1298
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.060438,3,1312
0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.002797,3,1314
0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,-0.415222,3,1315
0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,-2.120556,3,1317
0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,-0.450807,3,1319
0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,-0.805757,3,1321
0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1.321512,3,1323
0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,-2.108196,3,1325
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.116783,3,1329
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.299459,3,1331
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,-0.215904,3,1333
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,-1.326913,3,1335
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,-0.156626,3,1337
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,-0.313510,3,1339
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,-0.240556,3,1341
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-1.293352,3,1342
1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.232643,4,1346
0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.205172,4,1348
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.589804,4,1350
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,-2.612552,4,1352
0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,-0.609348,4,1354
0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,-1.046976,4,1356
0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,-1.640905,4,1357
0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,-2.746340,4,1359
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.074549,3,1363
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.084850,3,1365
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.397913,3,1367
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,-1.882317,3,1369
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,-0.300633,3,1371
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.696244,3,1373
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,-1.058319,3,1375
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,-1.637437,4,1376
1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-0.169112,4,1380
0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-0.345843,3,1382
0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,-0.538440,4,1384
0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,-2.937185,4,1386
0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,-0.756956,3,1388
0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,-1.350622,3,1389
0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,-1.912160,4,1391
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.049472,3,1397
0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.002054,3,1399
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,-0.233190,3,1401
0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,-1.650675,3,1402
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,-0.227302,3,1404
0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,-0.593696,3,1406
0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,-0.953334,3,1408
0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,-1.526742,4,1410
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.013760,3,1414
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.038811,3,1416
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,-0.308721,3,1418
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,-1.518110,3,1420
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,-0.229524,4,1422
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-0.507851,3,1423
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,-0.567589,3,1425
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,-1.346935,4,1427
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.035816,3,1431
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.119055,3,1433
0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,-0.303284,3,1435
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,-1.701000,3,1437
0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,-0.307574,3,1439
0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,-0.581207,3,1441
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,-1.026350,3,1443
0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,-1.628595,3,1444
1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,-0.215683,3,1448
0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,-0.347497,3,1450
0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,-0.683861,3,1452
0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,-2.913980,3,1454
0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,-0.996585,3,1455
0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,-1.422742,3,1457
0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,-1.913420,3,1459
0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,-2.828725,3,1461
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.108730,3,1465
0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.106366,3,1467
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,-0.413620,3,1468
1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-0.268633,3,1499
0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,-0.490123,3,1500
0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,-0.684967,3,1502
0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,-3.558189,3,1504
0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,-0.905925,3,1506
0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,-1.641072,3,1508
0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,-2.286449,3,1510
0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,-3.665110,3,1512
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.281450,3,1516
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.415686,3,1518
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0.038281,3,1520
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,-0.891909,4,1521
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0.197492,4,1523
0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.060263,4,1525
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,-0.287125,4,1527
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-0.824221,4,1529
1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.450810,3,1533
0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.475056,3,1534
0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,-0.965729,3,1536
0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,-1.200298,3,1540
0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,-2.857170,3,1544
0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,-4.495757,4,1546
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,-0.020559,3,1550
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.104120,3,1552
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,-0.374123,3,1554
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,-1.860384,3,1556
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,-0.331953,3,1557
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,-0.611343,3,1559
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,-1.136407,3,1561
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,-1.848856,3,1563
0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.122370,3,1569
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,-0.532831,4,1571
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,-0.513015,3,1575
0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,-0.982034,3,1577
1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.018829,4,1584
0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.054585,4,1586
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-0.372494,4,1588
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.000806,3,1601
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.009311,3,1603
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.318846,3,1605
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1.694802,4,1607
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.296073,3,1609
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.660303,3,1610
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-0.869500,4,1612
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,-1.556003,4,1614
1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.017844,3,1618
0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.030752,3,1620
0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,-0.301703,3,1622
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,-1.697381,3,1624
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,-0.310626,3,1626
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,-0.620634,3,1628
0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,-0.984386,3,1629
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,-1.574946,3,1631
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.154637,4,1635
0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0.180305,4,1637
1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-0.002966,3,1652
0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,-0.079042,3,1654
0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,-0.310293,3,1655
0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,-2.297060,4,1657
0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,-0.462530,3,1659
0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,-0.885955,3,1661
0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,-1.417769,3,1663
0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,-2.363308,4,1665
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,-0.025904,3,1669
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.109828,3,1671
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.467803,4,1672
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,-0.344017,3,1676
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.693249,3,1678
1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-0.184708,4,1686
0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,-0.270575,4,1687
0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,-0.611519,4,1689
0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,-3.215223,4,1691
0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,-0.848984,4,1693
0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,-1.424643,4,1695
0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,-2.108495,4,1697
0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,-3.341339,4,1699
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.374547,4,10
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0.088330,4,14
1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.046845,4,20
0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0.053659,4,21
0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,-0.227663,4,23
0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,-2.053029,4,25
0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,-0.271539,4,27
0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,-0.645195,4,29
0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,-1.181187,4,31
0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,-2.124634,4,33
1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0.027379,4,37
0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,-0.024523,4,38
0,0,1,0,0,0,0,0,0,2,0,0,1,0,1,0,-0.256611,4,40
0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0,-2.324691,4,42
0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,0,-0.413372,4,44
0,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,-0.852432,4,46
0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,0,-1.400155,4,48
0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,-2.339507,4,50
1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.190334,4,54
0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0.159724,4,55
0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0.054343,4,57
0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,-1.119194,4,59
0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0.041713,4,61
0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,-0.212213,4,63
0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,-0.470294,4,65
0,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,-0.955265,4,67
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.162327,4,71
0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0.326380,4,73
0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,-0.020482,4,75
0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,2,-0.935998,4,76
0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0.159237,4,78
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,0.025007,4,80
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,-0.346255,4,82
0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,-0.899229,4,84
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0.533884,4,88
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0.612052,4,90
0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0.410742,4,92
0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0.373982,4,96
0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0.201357,4,97
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,-0.159889,4,99
1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,-0.031011,4,105
0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0.044329,4,107
0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,-0.318777,4,109
0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,-2.195625,4,111
0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,-0.433700,4,113
0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,-0.782398,4,115
0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,-1.352932,4,116
0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,-2.267453,4,118
1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.195836,4,122
0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.230645,4,124
0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0.014100,4,126
0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,-1.211244,4,128
0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0.034322,4,130
