# Ag_b,Pd_b,Pt_b,Ru_b,Ag_f,Pd_f,Pt_f,Ru_f,S_d
0.00,0.20,0.60,0.20,0.00,0.24,0.74,0.02,0.00,0.22,0.64,0.14,0.6150
0.00,0.20,0.50,0.30,0.00,0.25,0.66,0.09,0.00,0.23,0.56,0.21,0.5050
0.00,0.20,0.40,0.40,0.00,0.28,0.55,0.17,0.00,0.25,0.47,0.28,0.5067
0.00,0.20,0.30,0.50,0.00,0.25,0.47,0.28,0.00,0.26,0.38,0.35,0.4517
0.00,0.20,0.20,0.60,0.00,0.33,0.28,0.39,0.00,0.29,0.29,0.42,0.4167
0.00,0.20,0.10,0.70,0.00,0.31,0.11,0.58,0.00,0.34,0.18,0.48,0.3833
0.00,0.20,0.00,0.80,0.00,0.30,0.00,0.70,0.00,0.45,0.00,0.55,0.2767
0.00,0.10,0.90,0.00,0.00,0.11,0.89,0.00,0.00,0.10,0.90,0.00,1.0000
0.00,0.10,0.80,0.10,0.00,0.09,0.91,0.00,0.00,0.10,0.83,0.07,0.6867
0.00,0.10,0.70,0.20,0.00,0.09,0.86,0.05,0.00,0.11,0.75,0.14,0.6250
0.00,0.10,0.60,0.30,0.00,0.13,0.71,0.16,0.00,0.11,0.67,0.21,0.5300
0.00,0.10,0.50,0.40,0.00,0.15,0.61,0.24,0.00,0.12,0.59,0.29,0.5683
0.00,0.10,0.40,0.50,0.00,0.13,0.47,0.40,0.00,0.13,0.50,0.38,0.5550
0.00,0.10,0.30,0.60,0.00,0.13,0.37,0.50,0.00,0.14,0.42,0.44,0.4900
0.00,0.10,0.20,0.70,0.00,0.20,0.22,0.58,0.00,0.17,0.34,0.49,0.4167
0.00,0.10,0.10,0.80,0.00,0.12,0.10,0.78,0.00,0.22,0.22,0.57,0.3033
0.00,0.10,0.00,0.90,0.00,0.13,0.00,0.87,0.00,0.36,0.00,0.64,0.2383
0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.0000
0.00,0.00,0.90,0.10,0.00,0.00,1.00,0.00,0.00,0.00,0.93,0.07,0.6983
0.00,0.00,0.80,0.20,0.00,0.00,0.93,0.07,0.00,0.00,0.86,0.14,0.6733
0.00,0.00,0.70,0.30,0.00,0.00,0.79,0.21,0.00,0.00,0.78,0.22,0.6100
0.00,0.00,0.60,0.40,0.00,0.00,0.71,0.29,0.00,0.00,0.70,0.30,0.6283
0.00,0.00,0.50,0.50,0.00,0.00,0.56,0.44,0.00,0.00,0.62,0.38,0.5650
0.00,0.00,0.40,0.60,0.00,0.00,0.41,0.59,0.00,0.00,0.55,0.45,0.5550
0.00,0.00,0.30,0.70,0.00,0.00,0.31,0.69,0.00,0.00,0.50,0.50,0.4217
0.00,0.00,0.20,0.80,0.00,0.00,0.23,0.77,0.00,0.00,0.43,0.57,0.3883
0.00,0.00,0.10,0.90,0.00,0.00,0.12,0.88,0.00,0.00,0.37,0.63,0.2267
0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
